10-18712E,11/20,1445 hrs,9/20 0800 hrs,11/20,1445 hrs,Harassment,Phantom,Pending
"",,,,,,,,Arrest with Charges
10-18730T,11/20,2313 hrs,11/20 2313 hrs,11/20,0020 hrs,Possession of Drug Paraphernalia,Best Hall,
"",,,,,,,,Pending
"",,,,,,,S Power Rd / E,
10-18731E,11/20,2317 hrs,11/20 2317 hrs,11/20,2317 hrs,Driving with a Suspended License,,Cleared by Arrest
"",,,,,,,Williams Field Rd,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18758T,11/21,1344 hrs,11/20 2030 hrs,11/20,2215 hrs,Criminal Damage,Gammage,Pending
10-18763T,11/21,1703 hrs,11/21 1703 hrs,11/21,1714 hrs,Disorderly Conduct,801 S Mill Ave,Cleared By Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18785T,11/22,0707 hrs,11/19 0800 hrs,11/20,1000 hrs,Burglary,Salvage,Pending
10-18790T,11/22,0828 hrs,11/20 1900 hrs,11/21,1300 hrs,Vehicle Burglary,Parking Lot 35,Pending
"",,,,,,,N Forest Ave / E Lemon,
10-18809T,11/22,1411 hrs,11/22 1055 hrs,11/22,1100 hrs,Theft of Personal Property,,Pending
"",,,,,,,St,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18850T,11/23,0937 hrs,11/23 0937 hrs,11/23,0955 hrs,Possession of Drug Paraphernalia,San Pablo Hall,Cleared By Arrest
10-18857T,11/23,1150 hrs,11/20 0730 hrs,11/22,1100 hrs,Bicycle Theft,Parking Structure 4,Pending
10-18858T,11/23,1154 hrs,11/22 1900 hrs,11/22,2000 hrs,Theft of Personal Property,Palo Verde Main,Pending
10-18859T,11/23,1209 hrs,11/19 1300 hrs,11/22,0720 hrs,Bicycle Theft,Hassayampa Phase II,Pending
10-18861T,11/23,1242 hrs,11/16 0700 hrs,11/23,1230 hrs,Theft of Personal Property,Sonora Center,Pending
10-18864T,11/23,1422 hrs,11/23 1417 hrs,11/23,1422 hrs,Theft of Personal Property,Hayden Library,Pending
10-18867T,11/23,1422 hrs,11/23 1417 hrs,11/23,1422 hrs,Theft of Personal Property,Hayden Library,Pending
10-18895T,11/23,2101 hrs,11/23 2045 hrs,11/23,2045 hrs,Attempted Aggravated Robbery,Goldwater,Pending
10-18873T,11/23,1706 hrs,11/23 0830 hrs,11/23,1700 hrs,Theft of Personal Property,Tempe Parking Lot 59,Pending
10-18899T,11/23,2322 hrs,11/23 2322 hrs,11/24,0009 hrs,Under 21 With Alcohol in the Body,Sonora Center,Cleared By Arrest
"",,,,,,,S Mcallister Ave/E 15,
10-18900T,11/23,2342 hrs,11/23 2342 hrs,11/24,0049 hrs,Impound,,Closed
"",,,,,,,ST,
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18901T,11/24,0003 hrs,11/24 0003 hrs,11/24,0108 hrs,Impound,Physical Sciences H,Closed
10-18909T,11/24,0544 hrs,11/23 0000 hrs,11/23,0800 hrs,Criminal Damage,Memorial Union,Pending
10-18920T,11/24,1204 hrs,11/23 1500 hrs,11/23,1600 hrs,Theft,Psychology,Pending
10-18927T,11/24,1451 hrs,11/24 1430 hrs,11/24,1451 hrs,Theft,Chilis,Pending
10-18928T,11/24,1526 hrs,11/24 1520 hrs,11/24,1526 hrs,Vehicle Theft,Parking Area 59,Pending
10-18929T,11/24,1602 hrs,11/24 1400 hrs,11/24,1603 hrs,Lost Item,Art Building,Pending
10-18932T,11/24,1648 hrs,11/23 1300 hrs,11/23,1300 hrs,Fraud,Memorial Union,Pending
10-18945T,11/24,2051 hrs,11/24 2051 hrs,11/24,2057 hrs,Public Nuisance,120 E 5th St,Cleared By Arrest
10-18947T,11/24,2142 hrs,11/24 2142 hrs,11/24,2142 hrs,Found Property,Coor,Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18962T,11/25,0242 hrs,11/25 0242 hrs,11/25,0242 hrs,Criminal Damage,Vista Del Sol,Pending
10-18963T,11/25,0248 hrs,11/25 0248 hrs,11/25,0325 hrs,Under 21 W/Alcohol in the Body,Vista Del Sol,Cleared by Arrest
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-18981T,11/26,0120 hrs,11/26 0120 hrs,11/26,0126 hrs,Driving on Suspended License,Apache Blvd / Rural Rd,Cleared by Arrest
10-19005T,11/26,1741 hrs,11/26 1741 hrs,11/26,0132 hrs,Information Only,Vista Del Sol,Pending
10-19012T,11/26,2114 hrs,11/26 2100 hrs,11/26,2114 hrs,Bicycle Theft,Vista Del Sol,Pending
"",,,,,,Under 21 in Possession of Alcohol / Possession of a,,
10-19021T,11/26,2358 hrs,11/26 2358 hrs,11/27,0002 hrs,,Vista Del Sol,Cleared by Arrest
"",,,,,,Fictitious License,,
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
10-19028T,11/27,0739 hrs,11/27 0739 hrs,11/27,0834 hrs,Driving with a Suspended License / Vehicle Impound,Parking Lot 50 Cleared By Arrest
10-19042T,11/27,2224 hrs,11/27 2224 hrs,11/27,0121 hrs,Impound,700 Blk E University Dr Closed
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-19046T,11/28,0111 hrs,11/28 0111 hrs,11/28,0148 hrs,Under 21 with Alcohol in the Body,Hassayampa Phase 1,Cleared By Arrest
"",,,,,,,Fulton Parking,
10-19052T,11/28,0237 hrs,11/28 0237 hrs,11/28,0255 hrs,Under 21 with Alcohol in the Body/Criminal Littering,,Cleared By Arrest
"",,,,,,,Structure,
10-19054T,11/28,0333 hrs,11/28 0333 hrs,11/28,0408 hrs,Under 21 with Alcohol in the Body,E Encanto / S Rural Rd,Cleared By Arrest
10-19061T,11/28,1430 hrs,8/27 0000 hrs,8/27,1159 hrs,Bike Theft,Vista Del Sol,Pending
10-10966T,11/28,1709 hrs,11/24 1500 hrs,11/28,1630 hrs,Bike Theft,Palo Verde West,Pending
10-19067T,11/28,1825 hrs,11/17 0001 hrs,11/28,1700 hrs,Bike Theft,Palo Verde West,Pending
10-19068T,11/28,1859 hrs,11/28 0930 hrs,11/28,1859 hrs,Vehicle Burglary,Parking Structure 4,Pending
"",,,,,,,E University Dr / S,
10-19085T,11/28,2251 hrs,11/28 2251 hrs,11/28,2340 hrs,Driving on Suspended Drivers License,,Cleared By Arrest
"",,,,,,,College Ave,
10-19086T,11/28,2254 hrs,11/28 2254 hrs,11/29,0128 hrs,Property Impound,325 E Apache Blvd,Closed
"",,,,Occurred,,,
"",Date,Time,,,,,
Incident #,,,From,Thru,,Description,Location Disposition
"",Reported,Reported,,,,,
"",,,Date Time,Date,Time,,
"",,,,,,,E University Dr / S
10-19093T,11/29,0031 hrs,11/29 0031 hrs,11/29,0051 hrs,Driving with a Suspended License,Cleared by Arrest
"",,,,,,,McClintock Dr
10-19099T,11/29,0610 hrs,11/29 0610 hrs,11/29,0635 hrs,Trespassing,Life Sciences A Wing Cleared By Arrest
10-19110T,11/29,1030 hrs,10/29 1030 hrs,11/29,1025 hrs,Theft of Personal Property,Goldwater Pending
10-19120T,11/29,1341 hrs,11/24 2200 hrs,11/29,1245 hrs,Bicycle Theft,Parking Lot 40 Pending
"",,,,,,,Physical Sciences B
10-19127T,11/29,1708 hrs,11/29 1630 hrs,11/29,1700 hrs,Theft of Personal Property,Pending
"",,,,,,,Wing
10-19129T,11/29,1828 hrs,11/29 0700 hrs,11/29,1815 hrs,Bicycle Theft,Business Administration Pending
"",,,,Occurred,,,,
"",Date,Time,,,,,,
Incident #,,,From,Thru,,Description,Location,Disposition
"",Reported,Reported,,,,,,
"",,,Date Time,Date,Time,,,
10-19148T,11/30,0916 hrs,11/27 2200 hrs,11/27,2300 hrs,Theft,Chili's,Pending
10-19149T,11/30,0942 hrs,11/26 1700 hrs,11/29,0800 hrs,Theft,Manzanita,Pending
10-19150T,11/30,1012 hrs,11/22 0800 hrs,11/24,1700 hrs,Theft,Goldwater,Pending
10-19161T,11/30,1343 hrs,11/30 1030 hrs,11/30,1230 hrs,Theft,McClintock Hall,Pending
"",,,,,,,Student Service,
10-19162T,11/30,1349 hrs,11/30 1349 hrs,11/30,1644 hrs,Information Report,,Pending
"",,,,,,,Building,
10-19170T,11/30,1710 hrs,11/30 0130 hrs,11/30,1300 hrs,Theft,Palo Verde West,Pending
10-19175T,11/30,1715 hrs,11/30 0300 hrs,11/30,1100 hrs,Theft,Vista del Sol,Pending
"",,,,,,,Student Recreation,
10-19178T,11/30,1821 hrs,11/30 1710 hrs,11/30,1735 hrs,Theft,,Pending
"",,,,,,,Center,
10-19189T,11/30,2117 hrs,11/30 1820 hrs,11/30,2117 hrs,Bike Theft,Noble Library,Pending
10-19193T,11/30,2229 hrs,11/30 2225 hrs,11/30,2229 hrs,Assault,Towers Apartments,Pending
